2022-10-22 01:11:17,984 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-10-22 01:11:18,010 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-10-22 01:11:18,011 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2022-10-22 01:11:18,011 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2022-10-22 01:11:18,013 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-10-22 01:11:18,013 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-10-22 01:11:18,014 INFO  SwAddin.cs: 201 - Setting up command manager
2022-10-22 01:11:18,014 INFO  SwAddin.cs: 204 - Adding command manager
2022-10-22 01:11:18,016 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-10-22 01:11:18,017 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-10-22 01:11:18,017 INFO  SwAddin.cs: 210 - Adding event handlers
2022-10-22 01:11:18,019 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-10-22 02:09:36,002 INFO  SwAddin.cs: 294 - Assembly export called for file Robot Assembly
2022-10-22 02:09:36,004 INFO  SwAddin.cs: 299 - Save is required
2022-10-22 02:09:36,004 INFO  SwAddin.cs: 313 - Saving assembly
2022-10-22 02:09:36,353 INFO  SwAddin.cs: 316 - Opening property manager
2022-10-22 02:09:36,368 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot Assembly
2022-10-22 02:09:36,373 INFO  ExportHelperExtension.cs: 1136 - Found 71 in Robot Assembly
2022-10-22 02:09:36,374 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Robot Assembly
2022-10-22 02:09:36,374 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-22 02:09:36,375 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-10-22 02:09:36,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from YDLidar G2.step-1
2022-10-22 02:09:36,376 INFO  ExportHelperExtension.cs: 1136 - Found 24 in YDLidar G2.step-1
2022-10-22 02:09:36,376 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in YDLidar G2.step-1
2022-10-22 02:09:36,377 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-1
2022-10-22 02:09:36,377 INFO  ExportHelperExtension.cs: 1136 - Found 36 in chassis-1
2022-10-22 02:09:36,378 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis-1
2022-10-22 02:09:36,378 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_mount-1
2022-10-22 02:09:36,378 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-1
2022-10-22 02:09:36,379 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_mount-1
2022-10-22 02:09:36,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_front-1
2022-10-22 02:09:36,380 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-1
2022-10-22 02:09:36,380 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_front-1
2022-10-22 02:09:36,380 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_back-2
2022-10-22 02:09:36,381 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-2
2022-10-22 02:09:36,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_back-2
2022-10-22 02:09:36,382 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_to_wheel_mount-1
2022-10-22 02:09:36,382 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-1
2022-10-22 02:09:36,382 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_to_wheel_mount-1
2022-10-22 02:09:36,383 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_to_wheel_mount-2
2022-10-22 02:09:36,383 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-2
2022-10-22 02:09:36,384 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_to_wheel_mount-2
2022-10-22 02:09:36,384 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_mount-2
2022-10-22 02:09:36,384 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-2
2022-10-22 02:09:36,385 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_mount-2
2022-10-22 02:09:36,385 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_back-1
2022-10-22 02:09:36,386 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-1
2022-10-22 02:09:36,386 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_back-1
2022-10-22 02:09:36,386 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_front-2
2022-10-22 02:09:36,387 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-2
2022-10-22 02:09:36,387 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_front-2
2022-10-22 02:09:36,387 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot Assembly
2022-10-22 02:09:36,388 INFO  ExportHelperExtension.cs: 1136 - Found 71 in Robot Assembly
2022-10-22 02:09:36,388 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Robot Assembly
2022-10-22 02:09:36,389 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-22 02:09:36,389 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-10-22 02:09:36,389 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from YDLidar G2.step-1
2022-10-22 02:09:36,390 INFO  ExportHelperExtension.cs: 1136 - Found 24 in YDLidar G2.step-1
2022-10-22 02:09:36,390 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in YDLidar G2.step-1
2022-10-22 02:09:36,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-1
2022-10-22 02:09:36,391 INFO  ExportHelperExtension.cs: 1136 - Found 36 in chassis-1
2022-10-22 02:09:36,391 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-1
2022-10-22 02:09:36,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_mount-1
2022-10-22 02:09:36,392 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-1
2022-10-22 02:09:36,393 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_mount-1
2022-10-22 02:09:36,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_front-1
2022-10-22 02:09:36,393 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-1
2022-10-22 02:09:36,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_front-1
2022-10-22 02:09:36,394 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_back-2
2022-10-22 02:09:36,394 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-2
2022-10-22 02:09:36,395 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_back-2
2022-10-22 02:09:36,395 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_to_wheel_mount-1
2022-10-22 02:09:36,395 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-1
2022-10-22 02:09:36,396 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_to_wheel_mount-1
2022-10-22 02:09:36,396 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis_to_wheel_mount-2
2022-10-22 02:09:36,396 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-2
2022-10-22 02:09:36,397 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis_to_wheel_mount-2
2022-10-22 02:09:36,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_mount-2
2022-10-22 02:09:36,397 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-2
2022-10-22 02:09:36,417 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_mount-2
2022-10-22 02:09:36,417 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_back-1
2022-10-22 02:09:36,491 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-1
2022-10-22 02:09:36,491 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_back-1
2022-10-22 02:09:36,492 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_front-2
2022-10-22 02:09:36,492 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-2
2022-10-22 02:09:36,493 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel_front-2
2022-10-22 02:09:36,796 INFO  SwAddin.cs: 339 - Loading config tree
2022-10-22 02:09:36,799 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-10-22 02:09:36,802 INFO  SwAddin.cs: 344 - Showing property manager
2022-10-22 02:10:50,224 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:10:50,278 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,122 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,152 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,173 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,201 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,231 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,291 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,445 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,460 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,493 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,522 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,826 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:04,851 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:05,431 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:05,490 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:09,048 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-10-22 02:11:09,352 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-22 02:11:57,547 INFO  SwAddin.cs: 294 - Assembly export called for file Robot Assembly
2022-10-22 02:11:57,547 INFO  SwAddin.cs: 299 - Save is required
2022-10-22 02:11:57,548 INFO  SwAddin.cs: 313 - Saving assembly
2022-10-22 02:11:57,850 INFO  SwAddin.cs: 316 - Opening property manager
2022-10-22 02:11:57,851 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robot Assembly
2022-10-22 02:11:57,851 INFO  ExportHelperExtension.cs: 1136 - Found 71 in Robot Assembly
2022-10-22 02:11:57,852 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in Robot Assembly
2022-10-22 02:11:57,852 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-22 02:11:57,852 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-10-22 02:11:57,853 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from YDLidar G2.step-1
2022-10-22 02:11:57,853 INFO  ExportHelperExtension.cs: 1136 - Found 24 in YDLidar G2.step-1
2022-10-22 02:11:57,853 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in YDLidar G2.step-1
2022-10-22 02:11:57,854 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis-1
2022-10-22 02:11:57,854 INFO  ExportHelperExtension.cs: 1136 - Found 36 in chassis-1
2022-10-22 02:11:57,854 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis-1
2022-10-22 02:11:57,855 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_mount-1
2022-10-22 02:11:57,855 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-1
2022-10-22 02:11:57,855 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_mount-1
2022-10-22 02:11:57,856 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_front-1
2022-10-22 02:11:57,856 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-1
2022-10-22 02:11:57,856 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_front-1
2022-10-22 02:11:57,857 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_back-2
2022-10-22 02:11:57,904 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-2
2022-10-22 02:11:57,905 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_back-2
2022-10-22 02:11:57,905 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_to_wheel_mount-1
2022-10-22 02:11:57,906 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-1
2022-10-22 02:11:57,906 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_to_wheel_mount-1
2022-10-22 02:11:57,907 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from chassis_to_wheel_mount-2
2022-10-22 02:11:57,907 INFO  ExportHelperExtension.cs: 1136 - Found 32 in chassis_to_wheel_mount-2
2022-10-22 02:11:57,907 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in chassis_to_wheel_mount-2
2022-10-22 02:11:57,908 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_mount-2
2022-10-22 02:11:57,908 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-2
2022-10-22 02:11:57,908 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_mount-2
2022-10-22 02:11:57,909 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_back-1
2022-10-22 02:11:57,909 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wheel_back-1
2022-10-22 02:11:57,909 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_back-1
2022-10-22 02:11:57,909 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel_front-2
2022-10-22 02:11:57,910 INFO  ExportHelperExtension.cs: 1136 - Found 27 in wheel_front-2
2022-10-22 02:11:57,910 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel_front-2
2022-10-22 02:11:57,911 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robot Assembly
2022-10-22 02:11:57,911 INFO  ExportHelperExtension.cs: 1136 - Found 71 in Robot Assembly
2022-10-22 02:11:57,911 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in Robot Assembly
2022-10-22 02:11:57,912 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-22 02:11:57,912 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2022-10-22 02:11:57,912 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from YDLidar G2.step-1
2022-10-22 02:11:57,913 INFO  ExportHelperExtension.cs: 1136 - Found 24 in YDLidar G2.step-1
2022-10-22 02:11:57,913 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in YDLidar G2.step-1
2022-10-22 02:11:57,913 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from chassis-1
2022-10-22 02:11:57,914 INFO  ExportHelperExtension.cs: 1136 - Found 36 in chassis-1
2022-10-22 02:11:57,914 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in chassis-1
2022-10-22 02:11:57,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel_mount-1
2022-10-22 02:11:57,915 INFO  ExportHelperExtension.cs: 1136 - Found 33 in wheel_mount-1
